ph,temperature,humidity,flow,turbidity,tds,biofilm_risk_percent,biofilm_formation_label
9.69,16.73,36.2,18.05,2964.74,1190.49,63.58,HIGH
9.71,16.5,36.39,16.45,2946.17,1161.08,63.8,HIGH
9.75,16.54,36.16,16.8,2968.05,1145.59,63.37,HIGH
9.77,16.74,36.19,17.25,2934.05,1188.98,63.21,HIGH
9.81,17.21,35.86,18.5,2974.86,1232.41,62.84,HIGH
9.86,16.86,36.83,17.38,2967.99,1148.59,62.64,HIGH
9.87,16.88,36.16,18.87,2975.41,1160.41,62.07,HIGH
9.91,16.56,36.64,20.46,3000.0,1250.69,60.92,HIGH
9.9,16.07,36.7,21.81,3000.0,1199.38,60.19,HIGH
9.87,16.09,37.14,21.05,3000.0,1194.32,60.65,HIGH
9.86,15.78,37.13,20.93,2974.74,1157.07,60.59,HIGH
9.9,16.25,37.97,20.84,2953.3,1176.14,60.68,HIGH
9.92,16.01,38.8,19.57,2947.25,1171.87,60.76,HIGH
9.89,16.11,39.16,19.91,2923.05,1156.33,60.92,HIGH
9.88,15.98,39.11,19.44,2896.12,1197.11,61.05,HIGH
9.91,15.62,38.44,18.68,2857.5,1121.36,60.86,HIGH
9.94,15.42,39.17,17.12,2903.38,1159.39,61.03,HIGH
9.92,15.26,38.21,18.9,2926.19,1134.61,60.42,HIGH
9.89,15.04,38.74,19.48,2971.96,1188.06,60.28,HIGH
9.85,15.0,38.96,18.55,3000.0,1161.49,60.9,HIGH
9.81,15.28,38.11,18.19,2960.46,1197.41,61.55,HIGH
9.76,15.0,39.08,17.09,2992.35,1180.0,62.04,HIGH
9.79,15.0,38.67,16.1,3000.0,1181.69,62.18,HIGH
9.78,15.44,39.22,14.57,3000.0,1187.79,63.14,HIGH
9.82,15.06,38.75,13.12,3000.0,1218.12,63.07,HIGH
9.8,15.27,38.45,13.11,3000.0,1202.04,63.39,HIGH
9.82,15.0,37.72,12.77,3000.0,1233.35,63.13,HIGH
9.84,15.0,38.11,12.19,3000.0,1251.98,63.19,HIGH
9.83,15.0,38.17,10.24,3000.0,1253.31,63.94,HIGH
9.78,15.05,37.69,10.3,3000.0,1247.69,64.32,HIGH
9.78,15.0,36.72,9.5,2950.22,1222.98,64.56,HIGH
9.77,15.2,36.88,8.38,2935.82,1152.7,65.22,HIGH
9.76,15.16,36.38,8.1,3000.0,1315.32,65.31,HIGH
9.79,15.21,36.21,8.77,2975.85,1205.17,64.94,HIGH
9.75,15.0,36.29,9.5,2948.13,1130.67,64.78,HIGH
9.78,15.37,35.94,9.14,2979.07,1193.57,64.99,HIGH
9.82,15.07,35.26,8.94,2942.17,1139.57,64.53,HIGH
9.8,15.0,34.66,7.83,2936.41,1135.22,65.03,HIGH
9.75,15.01,35.63,7.98,2981.55,1168.55,65.35,HIGH
9.72,15.21,35.37,6.5,2950.56,1145.76,66.24,HIGH
9.73,15.4,35.89,7.07,2941.16,1169.65,66.13,HIGH
9.75,15.11,36.54,5.65,2930.47,1139.13,66.23,HIGH
9.75,15.42,36.38,4.57,2900.57,1195.51,66.85,HIGH
9.76,15.15,35.63,5.06,2942.83,1141.35,66.38,HIGH
9.79,15.4,34.82,4.02,2968.44,1163.64,66.69,HIGH
9.84,15.55,35.37,4.52,2932.17,1213.72,66.29,HIGH
9.87,15.08,34.98,3.21,2906.01,1158.71,66.17,HIGH
9.82,15.0,34.01,4.23,2947.82,1159.59,66.11,HIGH
9.85,15.22,34.12,4.49,2928.83,1193.05,65.94,HIGH
9.86,15.0,34.69,3.81,2911.05,1134.43,65.95,HIGH
9.82,15.0,34.08,1.9,3000.0,1261.33,66.93,HIGH
9.86,15.41,34.35,2.65,2953.25,1202.48,66.67,HIGH
9.85,15.18,34.1,2.6,2950.68,1192.99,66.61,HIGH
9.88,15.22,33.37,3.43,2943.66,1212.09,66.08,HIGH
9.86,15.27,33.63,5.07,2942.26,1190.73,65.7,HIGH
9.85,15.13,33.43,7.04,2949.71,1137.17,64.97,HIGH
9.88,15.0,33.86,8.39,2948.6,1214.3,64.22,HIGH
9.89,15.0,33.82,8.9,2963.77,1165.17,63.99,HIGH
9.89,15.27,33.28,10.77,3000.0,1197.54,63.52,HIGH
9.93,15.03,34.15,9.55,3000.0,1231.42,63.42,HIGH
9.9,15.0,35.12,7.81,3000.0,1170.8,64.29,HIGH
9.92,15.34,35.27,7.97,3000.0,1239.47,64.29,HIGH
9.92,15.64,35.8,9.25,2950.19,1136.28,64.08,HIGH
9.97,15.62,35.66,9.85,2997.84,1238.02,63.5,HIGH
9.99,15.88,34.85,8.01,3000.0,1188.45,64.18,HIGH
9.98,15.78,34.74,9.72,2974.74,1156.19,63.6,HIGH
9.96,15.38,33.99,8.21,3000.0,1259.95,63.95,HIGH
9.96,15.27,34.48,8.24,2989.15,1181.51,63.84,HIGH
9.99,15.36,34.19,9.7,3000.0,1235.43,63.19,HIGH
9.95,15.0,33.63,9.58,3000.0,1207.78,63.3,HIGH
9.96,15.15,32.96,8.41,3000.0,1225.39,63.69,HIGH
9.99,15.34,33.79,8.72,3000.0,1184.29,63.52,HIGH
10.0,15.24,34.42,7.0,3000.0,1233.51,63.98,HIGH
10.0,15.46,33.84,8.93,3000.0,1233.6,63.47,HIGH
10.0,15.79,34.56,9.36,3000.0,1236.89,63.59,HIGH
9.99,15.62,33.75,9.04,2963.49,1219.85,63.66,HIGH
9.99,15.29,33.07,70.14,2954.95,1178.12,42.0,MEDIUM
9.95,15.28,33.99,69.92,2929.52,1182.86,42.4,MEDIUM
9.95,15.05,33.24,70.31,2900.39,1190.36,42.08,MEDIUM
9.9,15.21,33.51,69.82,2914.6,1156.04,42.74,MEDIUM
9.93,15.0,32.74,69.11,2875.48,1194.08,42.58,MEDIUM
9.93,15.0,32.82,67.91,3000.0,1294.04,43.01,MEDIUM
9.97,15.0,33.65,66.53,3000.0,1239.0,43.18,MEDIUM
9.92,15.0,34.14,8.26,3000.0,1230.41,63.93,HIGH
9.95,15.0,34.87,8.04,3000.0,1241.85,63.85,HIGH
9.91,15.12,35.64,7.27,3000.0,1261.28,64.44,HIGH
9.96,15.36,36.14,5.28,3000.0,1235.06,64.99,HIGH
9.94,15.16,36.42,5.72,3000.0,1192.18,64.85,HIGH
9.91,15.38,36.16,4.1,2957.07,1154.3,65.74,HIGH
9.9,15.0,35.55,4.46,2944.36,1214.93,65.43,HIGH
9.86,15.0,34.99,4.78,2944.93,1219.65,65.64,HIGH
9.86,15.0,35.55,4.74,2912.8,1177.13,65.61,HIGH
9.91,15.0,36.3,5.24,3000.0,1310.24,65.09,HIGH
9.88,15.4,35.71,3.35,3000.0,1175.44,66.28,HIGH
9.9,15.21,35.44,2.81,2972.47,1227.13,66.17,HIGH
9.95,15.0,36.31,1.64,2930.84,1132.08,66.08,HIGH
9.96,15.08,35.33,0.33,2912.48,1209.03,66.46,HIGH
9.96,15.32,35.67,0.96,2871.74,1162.84,66.49,HIGH
9.93,15.71,34.76,0.0,2839.63,1171.23,67.35,HIGH
9.92,16.18,35.08,0.02,2811.9,1088.01,67.73,HIGH
9.97,15.79,34.97,0.0,2992.85,1232.65,67.07,HIGH
9.96,15.44,35.46,0.0,2996.81,1163.99,66.9,HIGH
9.92,15.22,35.87,0.0,3000.0,1251.48,66.98,HIGH
9.93,15.72,35.43,0.54,3000.0,1168.55,67.15,HIGH
9.91,15.7,34.53,0.0,2982.42,1145.69,67.48,HIGH
9.93,16.14,35.38,0.0,2933.84,1215.35,67.65,HIGH
9.95,16.36,35.8,0.0,2933.99,1125.04,67.65,HIGH
9.93,16.17,36.28,0.0,2889.35,1111.04,67.63,HIGH
9.9,16.57,36.21,0.0,2912.43,1172.8,68.16,HIGH
9.9,16.24,35.59,0.0,2937.69,1179.43,67.95,HIGH
9.85,16.74,35.68,0.39,2923.07,1130.8,68.53,HIGH
9.85,17.22,35.29,0.0,2953.47,1145.34,69.03,HIGH
9.86,17.05,35.16,0.0,2934.09,1171.94,68.86,HIGH
9.81,17.4,34.71,0.31,2935.93,1160.77,69.34,HIGH
9.79,17.43,34.16,2.11,2929.47,1170.6,68.92,HIGH
9.82,17.3,34.0,2.53,2921.41,1196.59,68.41,HIGH
9.86,17.23,34.31,1.39,2939.22,1154.8,68.45,HIGH
9.88,16.93,35.3,0.94,2947.92,1156.94,68.25,HIGH
9.85,17.28,35.99,1.06,2910.7,1206.25,68.71,HIGH
9.89,17.38,36.19,1.51,2953.56,1144.46,68.36,HIGH
9.92,17.54,36.05,2.13,2929.89,1151.85,68.02,HIGH
9.94,17.76,36.83,0.82,2933.05,1145.97,68.48,HIGH
9.93,17.71,36.42,0.0,2976.37,1212.96,68.83,HIGH
9.94,17.96,35.83,0.77,2930.85,1156.25,68.64,HIGH
9.92,17.49,35.84,1.96,2888.4,1127.62,68.05,HIGH
9.95,17.37,35.23,0.17,2909.48,1153.19,68.31,HIGH
10.0,17.06,34.28,1.48,2911.01,1193.34,67.31,HIGH
10.0,17.16,34.0,0.54,2937.71,1145.57,67.68,HIGH
10.0,16.8,34.71,0.05,2956.62,1175.35,67.58,HIGH
10.0,16.94,34.37,0.0,2970.51,1215.67,67.7,HIGH
10.0,17.42,34.78,0.08,2972.19,1184.6,68.04,HIGH
9.96,17.3,35.43,0.0,2945.2,1142.47,68.29,HIGH
9.92,17.72,34.81,1.15,2895.88,1122.8,68.48,HIGH
9.88,18.02,34.64,1.23,2876.11,1189.16,68.96,HIGH
9.86,18.14,35.18,0.3,2893.97,1114.49,69.53,HIGH
9.86,18.59,35.18,0.66,2917.38,1177.78,69.73,HIGH
9.9,18.3,35.65,0.0,2939.01,1160.11,69.51,HIGH
9.87,18.04,36.53,0.14,2949.58,1205.49,69.43,HIGH
9.87,17.61,35.98,0.0,2941.44,1198.86,69.16,HIGH
9.92,17.56,36.39,0.0,2924.69,1169.02,68.77,HIGH
9.88,17.47,36.71,0.0,2914.86,1116.63,69.01,HIGH
9.84,17.28,36.57,0.0,2919.66,1202.29,69.14,HIGH
9.86,17.16,37.02,0.0,2943.26,1147.67,68.9,HIGH
9.88,17.48,36.58,0.0,2967.45,1163.17,68.98,HIGH
9.91,17.27,35.66,0.0,2996.18,1214.65,68.62,HIGH
9.9,17.27,35.77,0.0,2962.0,1208.41,68.74,HIGH
9.94,17.0,35.26,1.17,2957.36,1163.84,67.8,HIGH
9.94,17.14,34.62,0.29,2965.52,1189.97,68.23,HIGH
9.91,17.2,34.34,0.17,2977.37,1235.79,68.53,HIGH
9.92,16.84,34.77,1.49,2951.95,1225.37,67.71,HIGH
9.96,16.95,35.37,3.46,2961.83,1162.34,66.82,HIGH
9.99,17.14,35.95,2.72,3000.0,1424.48,66.96,HIGH
9.99,16.96,36.31,3.85,2978.59,1195.5,66.45,HIGH
9.94,17.24,35.73,4.57,2957.96,1157.54,66.78,HIGH
9.91,17.38,35.4,3.31,2993.68,1238.67,67.58,HIGH
9.89,17.43,35.49,2.05,2981.4,1151.16,68.18,HIGH
9.85,17.57,35.6,0.21,3000.0,1189.98,69.23,HIGH
9.81,17.63,35.55,0.82,2973.81,1211.75,69.37,HIGH
9.84,17.21,34.76,1.17,2928.22,1197.08,68.69,HIGH
9.84,17.68,34.42,2.99,2968.01,1165.66,68.44,HIGH
9.81,17.51,34.52,2.86,2980.74,1155.28,68.53,HIGH
9.86,17.34,34.74,1.23,2939.42,1175.05,68.65,HIGH
9.85,17.58,34.42,0.17,2957.46,1211.64,69.28,HIGH
9.83,17.93,34.44,1.16,3000.0,1212.18,69.34,HIGH
9.87,18.23,35.19,1.63,3000.0,1211.38,69.08,HIGH
9.91,18.53,34.82,0.31,2968.79,1216.78,69.48,HIGH
9.93,18.98,34.73,0.88,2945.63,1194.86,69.48,HIGH
9.9,18.58,34.84,1.66,2989.36,1165.5,69.07,HIGH
9.92,18.36,35.18,0.02,2978.43,1201.99,69.38,HIGH
9.89,18.75,34.69,1.42,2952.39,1132.35,69.36,HIGH
9.9,18.34,35.26,3.15,2988.33,1191.51,68.41,HIGH
9.87,18.58,35.95,4.59,3000.0,1235.1,68.33,HIGH
9.91,18.64,36.38,5.26,3000.0,1345.08,67.82,HIGH
9.95,18.75,36.23,5.77,3000.0,1185.67,67.42,HIGH
9.94,18.63,36.8,5.29,2955.27,1165.46,67.54,HIGH
9.96,18.92,36.31,6.37,2988.97,1168.95,67.23,HIGH
9.98,18.91,37.25,4.38,2957.08,1205.38,67.82,HIGH
9.98,18.91,38.14,4.36,2907.84,1204.48,67.78,HIGH
9.95,19.02,37.41,69.64,2864.72,1180.29,45.25,MEDIUM
9.97,19.3,38.38,71.39,2870.07,1167.65,44.71,MEDIUM
10.0,19.57,39.14,71.34,2854.95,1118.68,44.71,MEDIUM
10.0,19.71,39.06,72.03,2893.86,1125.98,44.57,MEDIUM
10.0,20.21,39.86,73.73,2897.62,1197.29,44.35,MEDIUM
10.0,20.21,39.23,75.66,2941.21,1173.38,43.68,MEDIUM
10.0,20.54,39.03,77.33,2917.38,1193.56,43.34,MEDIUM
9.96,20.48,38.86,78.0,2895.67,1158.76,43.34,MEDIUM
9.97,20.34,39.09,76.82,2927.31,1124.36,43.57,MEDIUM
9.94,20.14,38.59,77.61,3000.0,1340.49,43.42,MEDIUM
9.98,20.28,39.28,76.19,2960.0,1152.58,43.73,MEDIUM
9.99,20.43,39.61,76.97,2959.41,1163.18,43.43,MEDIUM
9.98,20.15,39.74,76.95,2997.9,1234.9,43.35,MEDIUM
10.0,20.55,39.1,76.3,2996.62,1152.95,43.71,MEDIUM
9.97,20.92,39.89,76.41,3000.0,1249.19,44.17,MEDIUM
9.92,21.34,40.89,76.22,2985.02,1173.37,44.91,MEDIUM
9.91,21.36,41.67,76.27,2939.98,1218.97,45.01,MEDIUM
9.87,21.37,42.6,76.59,2972.79,1169.65,45.21,MEDIUM
9.85,21.51,43.16,78.04,2949.52,1187.88,44.97,MEDIUM
9.84,21.9,42.26,77.92,2934.77,1177.81,45.34,MEDIUM
9.83,21.67,43.17,77.61,2980.84,1203.31,45.33,MEDIUM
9.82,21.61,42.68,79.42,3000.0,1159.13,44.76,MEDIUM
9.8,21.19,43.44,80.0,2966.75,1157.53,44.41,MEDIUM
9.78,20.8,43.1,78.87,2931.66,1138.95,44.66,MEDIUM
9.75,20.49,42.91,79.03,2953.64,1221.93,44.59,MEDIUM
9.74,20.33,42.87,78.74,3000.0,1355.92,44.66,MEDIUM
9.75,19.89,43.57,80.26,2975.68,1179.98,43.67,MEDIUM
9.75,20.07,43.2,81.41,2960.0,1228.1,43.46,MEDIUM
9.76,19.69,43.86,80.09,2987.44,1219.73,43.57,MEDIUM
9.75,19.39,44.33,80.39,2987.42,1224.18,43.27,MEDIUM
9.78,19.72,44.74,79.34,2947.46,1151.5,43.64,MEDIUM
9.75,19.83,45.48,81.32,2941.89,1143.14,43.3,MEDIUM
9.7,20.25,44.97,81.01,3000.0,1251.82,44.06,MEDIUM
9.67,19.88,44.07,80.64,3000.0,1252.18,44.13,MEDIUM
9.72,19.6,44.44,82.45,3000.0,1168.76,42.92,MEDIUM
9.74,19.58,44.66,83.97,3000.0,1242.56,42.22,MEDIUM
9.73,19.91,44.98,83.67,3000.0,1199.74,42.68,MEDIUM
9.69,19.61,45.51,82.49,3000.0,1178.29,43.16,MEDIUM
9.69,19.52,44.75,82.4,3000.0,1159.44,43.15,MEDIUM
9.64,19.63,44.93,82.55,2979.78,1144.52,43.51,MEDIUM
9.6,19.89,44.12,81.16,2954.12,1221.18,44.52,MEDIUM
9.55,19.63,44.05,79.25,2986.34,1169.15,45.32,MEDIUM
9.58,19.31,44.45,79.02,2959.32,1190.44,44.96,MEDIUM
9.6,19.71,45.38,80.72,3000.0,1250.44,44.5,MEDIUM
9.58,19.83,44.42,81.25,3000.0,1238.99,44.6,MEDIUM
9.62,20.21,43.71,81.16,3000.0,1271.27,44.58,MEDIUM
9.67,20.71,43.48,83.09,3000.0,1224.82,43.9,MEDIUM
9.67,20.65,44.25,81.64,3000.0,1243.89,44.35,MEDIUM
9.71,20.38,44.91,81.81,2967.94,1199.74,43.8,MEDIUM
9.68,20.08,45.71,80.84,2921.13,1177.25,44.16,MEDIUM
9.63,20.57,46.22,81.53,2894.6,1115.43,44.64,MEDIUM
9.6,20.29,46.5,82.5,2863.82,1137.1,44.33,MEDIUM
9.57,20.34,46.02,81.98,2840.21,1161.96,44.81,MEDIUM
9.55,20.19,46.31,81.61,2804.15,1170.72,44.92,MEDIUM
9.58,20.02,46.6,81.51,2838.27,1123.07,44.66,MEDIUM
9.62,19.73,46.88,80.38,2822.43,1171.74,44.53,MEDIUM
9.58,20.2,46.78,80.41,2802.1,1124.65,45.18,MEDIUM
9.61,20.6,46.21,82.4,2840.01,1133.99,44.51,MEDIUM
9.62,20.53,46.11,83.88,2814.59,1077.58,43.91,MEDIUM
9.66,20.53,46.41,84.37,2855.31,1126.17,43.43,MEDIUM
9.7,20.29,45.69,85.61,2812.77,1098.81,42.47,MEDIUM
9.67,20.47,46.2,87.22,2786.19,1150.1,42.28,MEDIUM
9.65,20.61,45.78,85.23,2796.24,1153.14,43.27,MEDIUM
9.61,20.33,45.31,83.52,2754.92,1123.19,43.97,MEDIUM
9.57,20.48,45.82,81.69,2772.67,1089.29,45.01,MEDIUM
9.52,20.18,45.24,81.3,2736.05,1129.57,45.27,MEDIUM
9.51,19.82,46.06,79.71,2902.07,1165.74,45.66,MEDIUM
9.49,19.92,47.02,77.83,2862.62,1096.14,46.55,MEDIUM
9.49,20.4,47.43,79.05,2815.61,1136.94,46.46,MEDIUM
9.45,20.12,47.48,78.94,2827.95,1154.08,46.6,MEDIUM
9.42,20.1,47.31,77.6,2837.74,1182.77,47.27,MEDIUM
9.39,20.26,48.14,75.8,2826.2,1170.52,48.26,MEDIUM
9.36,20.5,48.31,77.39,2843.03,1101.31,48.07,MEDIUM
9.39,20.57,47.98,79.3,2817.78,1159.03,47.24,MEDIUM
9.43,20.13,47.21,80.71,2776.67,1138.11,46.16,MEDIUM
9.44,20.09,47.71,79.52,2743.23,1117.24,46.47,MEDIUM
9.4,20.34,48.05,79.84,2788.77,1069.18,46.78,MEDIUM
9.38,20.59,47.4,81.75,2780.79,1142.82,46.45,MEDIUM
9.39,20.88,48.24,82.82,2808.55,1090.56,46.23,MEDIUM
9.38,20.68,48.47,83.9,2823.69,1153.81,45.82,MEDIUM
9.34,21.15,49.19,82.6,2774.66,1070.74,46.93,MEDIUM
9.36,21.34,49.3,83.27,2739.83,1122.89,46.69,MEDIUM
9.35,21.42,49.72,85.01,2777.42,1152.53,46.16,MEDIUM
9.32,21.43,50.1,86.31,2827.33,1131.44,45.98,MEDIUM
9.35,21.73,49.69,87.08,2815.65,1135.35,45.73,MEDIUM
9.33,21.85,49.04,87.22,2782.27,1068.96,45.92,MEDIUM
9.35,21.38,48.29,87.17,2744.18,1130.88,45.41,MEDIUM
9.32,21.54,47.61,86.73,2760.43,1126.6,45.87,MEDIUM
9.31,22.03,48.02,87.56,2748.74,1071.64,46.09,MEDIUM
9.26,22.41,48.97,86.21,2725.64,1125.21,47.18,MEDIUM
9.27,22.28,49.48,87.59,2766.31,1064.15,46.53,MEDIUM
9.27,22.4,49.58,88.25,2794.76,1069.65,46.39,MEDIUM
9.28,22.58,50.25,88.23,2757.88,1096.19,46.44,MEDIUM
9.28,22.45,50.26,90.04,2757.68,1092.19,45.7,MEDIUM
9.29,22.15,50.41,91.71,2758.81,1150.19,44.86,MEDIUM
9.33,21.82,50.63,92.48,2755.46,1120.58,43.99,MEDIUM
9.32,21.42,51.16,71.31,2716.46,1083.06,51.19,MEDIUM
9.32,20.96,51.43,73.28,2743.5,1069.57,50.17,MEDIUM
9.27,20.71,50.64,71.43,2769.88,1096.83,50.97,MEDIUM
9.24,20.56,50.39,70.33,2784.58,1139.05,51.48,MEDIUM
9.22,20.81,51.05,68.39,2745.88,1128.16,52.52,MEDIUM
9.24,21.1,50.92,66.69,2774.63,1132.4,53.16,MEDIUM
9.29,21.3,50.84,68.45,2822.85,1145.21,52.35,MEDIUM
9.33,21.7,50.94,69.45,2852.32,1093.08,51.97,MEDIUM
9.3,21.56,51.56,67.5,2898.58,1155.18,52.79,MEDIUM
9.31,22.06,51.28,69.44,2865.95,1174.47,52.45,MEDIUM
9.34,21.68,51.95,67.44,2892.53,1113.48,52.62,MEDIUM
9.33,22.04,51.39,66.84,2942.37,1211.09,53.17,MEDIUM
9.29,21.93,51.73,65.15,2926.9,1138.09,54.0,MEDIUM
9.29,22.27,51.04,63.28,2897.72,1178.47,54.87,MEDIUM
9.28,22.72,50.42,62.08,2877.24,1132.62,55.72,MEDIUM
9.23,22.33,49.6,60.64,2849.79,1154.11,56.26,MEDIUM
9.21,22.08,48.96,61.9,2854.77,1149.16,55.8,MEDIUM
9.26,22.15,49.55,60.88,2809.41,1087.41,55.89,MEDIUM
9.24,22.62,50.0,59.82,2760.17,1054.51,56.77,MEDIUM
9.2,22.36,50.43,61.58,2794.65,1071.92,56.19,MEDIUM
9.19,22.81,51.39,61.24,2763.62,1066.62,56.74,MEDIUM
9.16,23.05,50.95,59.84,2810.74,1114.92,57.64,MEDIUM
9.14,23.2,51.24,58.17,2781.55,1115.58,58.5,MEDIUM
9.19,23.4,52.18,57.86,2782.48,1116.64,58.4,MEDIUM
9.23,23.16,52.94,59.16,2788.15,1153.54,57.46,MEDIUM
9.27,23.4,52.45,60.73,2817.2,1088.67,56.8,MEDIUM
9.24,23.47,53.1,59.9,2773.78,1077.4,57.34,MEDIUM
9.19,23.6,52.64,60.73,2741.47,1093.17,57.48,MEDIUM
9.23,23.55,52.92,62.53,2702.77,1097.84,56.54,MEDIUM
9.26,23.62,53.53,64.1,2682.78,1061.34,55.81,MEDIUM
9.22,23.68,53.26,62.13,2718.16,1059.54,56.88,MEDIUM
9.21,23.38,53.85,62.73,2699.73,1029.95,56.52,MEDIUM
9.16,23.19,54.28,60.81,2662.25,1018.97,57.42,MEDIUM
9.11,23.25,54.22,60.18,2705.57,1034.2,58.01,MEDIUM
9.08,23.22,54.62,59.85,2965.74,1183.14,58.35,MEDIUM
9.12,22.84,54.54,58.56,2998.34,1240.96,58.25,MEDIUM
9.1,22.73,54.75,60.0,2975.74,1194.4,57.78,MEDIUM
9.12,22.49,55.69,59.61,2987.67,1234.81,57.64,MEDIUM
9.09,22.95,55.26,59.91,2987.4,1145.31,58.11,MEDIUM
9.08,22.81,54.78,60.38,2960.53,1200.99,57.88,MEDIUM
9.04,23.0,55.03,58.43,2949.5,1148.58,59.01,MEDIUM
9.0,22.78,54.3,57.55,2913.3,1132.26,59.47,MEDIUM
8.97,23.01,53.97,57.3,2882.22,1170.4,59.95,MEDIUM
8.96,23.21,53.16,57.98,2855.81,1179.93,59.9,MEDIUM
8.97,23.1,53.87,59.17,2889.65,1205.04,59.37,MEDIUM
8.97,23.01,54.34,60.45,2891.29,1140.25,58.83,MEDIUM
8.93,23.43,54.76,60.3,2857.06,1138.0,59.52,MEDIUM
8.91,23.86,55.28,61.94,2837.74,1154.81,59.41,MEDIUM
8.93,23.78,55.59,62.82,2859.33,1163.73,58.88,MEDIUM
8.96,23.69,55.21,61.57,2842.75,1140.42,59.03,MEDIUM
8.96,23.66,55.63,60.75,2874.75,1172.43,59.31,MEDIUM
8.91,23.22,54.89,61.49,2849.4,1128.56,59.07,MEDIUM
8.88,23.35,55.85,61.12,2830.43,1087.63,59.49,MEDIUM
8.91,23.6,54.87,61.37,2868.85,1163.29,59.38,MEDIUM
8.89,23.17,54.56,62.43,2840.9,1137.89,58.89,MEDIUM
8.9,22.94,54.12,63.91,2849.1,1163.25,58.11,MEDIUM
8.9,23.11,53.9,63.44,2846.23,1149.8,58.42,MEDIUM
8.88,22.63,54.43,65.04,2835.04,1145.96,57.61,MEDIUM
8.87,22.86,55.28,65.54,2870.72,1165.91,57.67,MEDIUM
8.92,23.08,56.24,65.81,2840.66,1143.73,57.38,MEDIUM
8.92,22.96,56.96,64.57,2881.44,1165.9,57.68,MEDIUM
8.9,22.61,57.77,66.04,3000.0,1336.31,57.08,MEDIUM
8.89,22.5,58.55,65.28,3000.0,1183.13,57.35,MEDIUM
8.9,22.6,59.54,67.06,2959.53,1217.82,56.74,MEDIUM
8.93,22.76,59.5,66.82,2964.21,1150.98,56.67,MEDIUM
8.94,22.31,58.92,67.24,2950.05,1142.63,56.17,MEDIUM
8.95,22.41,59.16,19.74,2984.64,1203.73,72.8,HIGH
8.95,22.07,58.21,20.34,2964.55,1150.3,72.33,HIGH
8.93,22.52,57.6,21.62,3000.0,1154.64,72.33,HIGH
8.98,22.35,56.88,23.34,3000.0,1156.43,71.26,HIGH
9.01,22.18,57.8,21.48,2961.33,1233.38,71.53,HIGH
9.0,22.18,57.78,22.89,3000.0,1239.83,71.08,HIGH
9.03,21.86,56.95,24.07,3000.0,1164.81,70.24,HIGH
8.99,21.44,57.67,24.04,2960.22,1184.12,70.26,HIGH
9.02,20.98,58.34,25.1,2946.27,1174.79,69.28,HIGH
9.05,20.85,58.37,25.78,2939.65,1189.89,68.77,HIGH
9.03,20.94,58.83,25.65,2898.02,1138.52,69.01,HIGH
8.98,20.76,59.11,24.66,2915.99,1128.45,69.56,HIGH
8.95,20.55,58.18,23.61,2898.23,1201.41,70.05,HIGH
8.98,21.04,58.84,24.54,2877.51,1164.99,69.82,HIGH
8.96,20.85,58.16,26.15,2846.82,1166.98,69.27,HIGH
9.0,20.55,58.46,27.22,2895.26,1125.18,68.38,HIGH
8.95,20.75,57.75,29.13,2889.32,1186.8,68.22,HIGH
8.95,20.32,58.01,31.08,2840.96,1095.48,67.26,HIGH
8.95,20.64,57.49,32.9,2801.92,1164.45,66.84,HIGH
8.91,20.4,56.75,33.73,2831.47,1135.37,66.63,HIGH
8.93,20.36,57.04,33.92,2862.44,1103.9,66.43,HIGH
8.98,20.69,56.46,33.41,2872.98,1157.67,66.5,HIGH
8.99,20.98,55.8,34.25,2878.57,1197.83,66.33,HIGH
9.02,20.98,56.09,32.42,2830.41,1106.52,66.73,HIGH
9.03,20.53,55.85,33.59,2782.61,1084.13,65.95,HIGH
9.07,20.87,55.78,34.17,2778.86,1130.17,65.65,HIGH
9.03,21.26,55.19,35.8,2825.07,1156.94,65.72,HIGH
9.01,21.16,54.37,34.46,2873.86,1188.28,66.25,HIGH
8.99,21.54,55.34,32.84,2917.68,1192.24,67.22,HIGH
9.0,21.82,55.19,33.26,2944.34,1215.75,67.22,HIGH
9.0,21.37,54.21,33.7,2990.99,1184.47,66.74,HIGH
9.04,21.12,53.51,35.5,2980.69,1184.43,65.58,HIGH
9.04,21.5,54.37,36.51,2976.31,1172.3,65.53,HIGH
9.02,21.28,54.59,37.51,2963.32,1171.15,65.2,HIGH
9.06,21.02,54.95,38.74,2980.79,1143.33,64.23,HIGH
9.07,20.82,54.36,37.04,3000.0,1198.15,64.65,HIGH
9.05,21.12,54.97,36.02,3000.0,1212.22,65.35,HIGH
9.08,21.32,55.0,35.01,2959.67,1150.31,65.66,HIGH
9.05,21.22,54.86,34.17,3000.0,1163.85,66.11,HIGH
9.05,21.66,55.28,32.41,2979.52,1166.38,67.05,HIGH
9.01,21.72,54.7,34.24,3000.0,1257.5,66.7,HIGH
9.03,21.73,55.13,34.45,3000.0,1354.45,66.54,HIGH
9.0,22.13,55.62,35.57,2974.01,1204.95,66.65,HIGH
9.0,22.39,54.82,34.37,2959.09,1133.87,67.29,HIGH
9.0,22.01,54.65,33.17,2998.25,1231.51,67.42,HIGH
9.01,21.65,55.06,33.89,2988.75,1160.73,66.82,HIGH
9.02,21.82,55.29,32.53,3000.0,1363.46,67.31,HIGH
9.05,21.82,54.8,34.03,2985.67,1229.2,66.57,HIGH
9.01,21.82,54.83,35.47,2981.27,1207.47,66.36,HIGH
